0.655041 1.73023 0.000248473
0.294421 1.28944 0.000112744
0.449527 1.51246 1.31589e-05
0.816564 1.86334 0.00109514
0.838563 1.87952 0.00129705
0.123831 0.911569 2.81465e-05
0.78602 1.84016 0.000857151
0.171287 1.04119 0.000330312
0.195566 1.09815 0.00081034
0.432873 1.49156 9.52604e-06
0.00707391 0.210544 1.01569e-10
0.736418 1.80064 0.000557248
0.404152 1.45403 0.00101843
0.697447 1.76784 0.00038499
0.338856 1.36071 0.000312488
0.836005 1.87766 0.00127193
0.443361 1.50479 1.17584e-05
0.71941 1.78653 0.000476226
0.685039 1.75705 0.000340192
0.561774 1.63953 8.00768e-05
0.204231 1.1173 0.00107327
0.478558 1.54753 2.23767e-05
0.455043 1.51926 1.46037e-05
0.711566 1.77991 0.000441736
0.345361 1.37057 0.000356844
0.399895 1.4483 0.000951468
0.0304146 0.485674 1.97212e-05
0.384884 1.42773 0.000741504
0.430364 1.48836 9.0693e-06
0.441678 1.50269 1.13868e-05
0.830233 1.87344 0.00121746
0.719458 1.78657 0.000476771
0.324433 1.33835 0.000229648
0.182521 1.06818 0.000511832
0.56134 1.63908 7.96722e-05
0.488113 1.5587 2.6344e-05
0.734517 1.79908 0.000548288
0.301219 1.30082 0.000133929
0.0377929 0.539317 0.000115297
0.79719 1.84874 0.000939242
0.710365 1.77889 0.000436578
0.273493 1.2532 6.41519e-05
0.689701 1.76112 0.000356717
0.501397 1.57397 3.2725e-05
0.592945 1.67116 0.000120621
0.380245 1.42125 0.000684637
0.413028 1.46584 0.00117031
0.640902 1.71721 0.00021225
0.771272 1.82866 0.000757662
0.748739 1.81069 0.000622891
0.175366 1.05113 0.000389
0.0510289 0.620157 4.86354e-06
0.481158 1.55058 2.33647e-05
0.565759 1.64365 8.44626e-05
0.18403 1.07172 0.00054084
0.314324 1.32226 0.000182851
0.162686 1.01969 0.000229212
0.423864 1.48 0.00137812
0.126052 0.918323 3.26571e-05
0.0752347 0.737357 0.000123214
0.295531 1.29132 0.000116073
0.125265 0.915939 3.09155e-05
0.362657 1.39614 0.000498351
0.44341 1.50486 1.16492e-05
0.70499 1.77431 0.000414651
0.844995 1.88417 0.00136021
0.377484 1.41736 0.000652252
0.297685 1.29493 0.00012256
0.468734 1.53585 1.88418e-05
0.0835657 0.771736 0.000266332
0.355418 1.38555 0.000434706
0.663414 1.73782 0.000271698
0.787596 1.84138 0.00086832
0.344436 1.36918 0.000349988
0.368131 1.40405 0.000551619
0.627985 1.7051 0.000183584
0.346928 1.37292 0.000368091
