0.774464 -0.0678816
0.348098 -0.0183022
0.531481 -0.035292
0.965433 -0.767073
0.991444 -4.2424
0.146407 -0.000182534
0.929322 -0.205212
0.202515 -0.00810213
0.23122 -0.00934122
0.511791 -0.0489097
0.00836357 -0.0042764
0.870676 -0.00773737
0.477834 -0.0319812
0.8246 -0.0548234
0.400634 -0.0155423
0.988419 -3.03173
0.524191 -0.0402712
0.850568 -0.0344995
0.809931 -0.0614945
0.664193 -0.0406217
0.241465 -0.0190946
0.565806 -0.0128354
0.538003 -0.0308967
0.841293 -0.0432572
0.408325 -0.0132943
0.4728 -0.0270279
0.0359595 -0.00114651
0.455053 -0.0118163
0.508825 -0.0510043
0.522202 -0.0416472
0.981595 -1.76471
0.850625 -0.0344064
0.383581 -0.0187839
0.215797 -0.00183484
0.663679 -0.0404056
0.577102 -0.00582996
0.868429 -0.0113986
0.356136 -0.0192316
0.044683 -0.00640153
0.942527 -0.325099
0.839874 -0.0444405
0.323354 -0.0125605
0.815442 -0.0593118
0.592808 -0.00359565
0.701047 -0.0549841
0.449569 -0.00778338
0.488328 -0.043229
0.757747 -0.0674044
0.911885 -0.106389
0.885243 -0.0207642
0.207338 -0.00618917
0.0603321 -0.00959358
0.568879 -0.0109014
0.668904 -0.0426727
0.217581 -0.000754562
0.37163 -0.0196809
0.192346 -0.0108032
0.50114 -0.0564945
0.149033 -0.0015024
0.0889509 -0.00820074
0.34941 -0.0184856
0.148102 -0.000918982
0.428774 -0.0048206
0.52425 -0.040234
0.833519 -0.0492699
0.999049 -41.3461
0.446304 -0.0055218
0.351956 -0.0188082
0.55419 -0.0202414
0.0988008 -0.0067512
0.420215 -0.00881706
0.784363 -0.0672132
0.931184 -0.219061
0.407231 -0.0136487
0.435246 -0.00134472
0.742474 -0.0655427
0.410177 -0.0126797
0.588089 -0.000802435
0.320848 -0.0117435
0.313617 -0.00914519
0.111092 -0.00156262
0.370734 -0.0197073
0.805158 -0.063069
0.397367 -0.0163459
0.94214 -0.320672
0.813137 -0.0602698
0.395716 -0.0167192
0.0720594 -0.00129939
0.86708 -0.0134236
0.111896 -0.00234599
0.0194514 -0.0024313
0.0470024 -0.00623082
0.315807 -0.00997052
0.0639647 -0.0119307
0.654583 -0.0362646
0.455005 -0.011773
0.474904 -0.0290549
0.329367 -0.0143487
0.698129 -0.0540137
0.587701 -0.000579072
0.345331 -0.0178713
0.398649 -0.0160397
0.221613 -0.00188416
0.62975 -0.024041
0.469919 -0.0243274
0.0755315 -0.00198814
0.621398 -0.0196462
0.358873 -0.0194397
0.964277 -0.730494
0.228982 -0.00745641
0.529757 -0.0364685
0.232435 -0.0104004
0.723856 -0.061673
0.406691 -0.0138169
0.450849 -0.00869644
0.459758 -0.0155238
0.190136 -0.0111503
0.56026 -0.0163451
0.890386 -0.0332849
0.437501 -3.51855e-05
0.665353 -0.0411277
0.357644 -0.0193551
0.775362 -0.0678619
0.98171 -1.77827
0.618038 -0.0178282
0.269325 -0.014365
0.31227 -0.00861861
0.39533 -0.0168015
0.399904 -0.0157275
0.718897 -0.0603902
0.641184 -0.0298285
0.277151 -0.0092737
0.163687 -0.00850447
0.103053 -0.0046691
0.753817 -0.0670658
0.199161 -0.00919609
0.686046 -0.049618
0.957797 -0.564558
0.552181 -0.021542
0.155406 -0.00504533
0.59804 -0.00663642
0.906048 -0.0825035
0.817198 -0.058541
0.474611 -0.0287743
0.781422 -0.0675103
0.531107 -0.0355466
0.361115 -0.0195754
0.36853 -0.0197394
0.997722 -17.0315
0.379784 -0.0191918
0.55388 -0.020446
0.760253 -0.0676008
0.722473 -0.0613187
0.645564 -0.0319874
0.0735367 -0.000186718
