0.655041 1.73023 0.000310068
0.294421 1.28944 8.64556e-07
0.449527 1.51246 3.46817e-05
0.816564 1.86334 0.00079074
0.838563 1.87952 0.000870215
0.123831 0.911569 0.000498095
0.78602 1.84016 0.000684442
0.171287 1.04119 0.000644986
0.195566 1.09815 0.000315694
0.432873 1.49156 2.66658e-05
0.00707391 0.210544 1.27485e-08
0.736418 1.80064 0.000525665
0.404152 1.45403 1.60413e-05
0.697447 1.76784 0.000415088
0.338856 1.36071 3.64029e-06
0.836005 1.87766 0.000861439
0.443361 1.50479 3.16231e-05
0.71941 1.78653 0.000475405
0.685039 1.75705 0.000382495
0.561774 1.63953 0.000139259
0.204231 1.1173 0.000155981
0.478558 1.54753 5.29704e-05
0.455043 1.51926 3.79438e-05
0.711566 1.77991 0.00045376
0.345361 1.37057 4.32535e-06
0.399895 1.4483 1.47787e-05
0.0304146 0.485674 7.21239e-08
0.384884 1.42773 1.09684e-05
0.430364 1.48836 2.5612e-05
0.441678 1.50269 3.06709e-05
0.830233 1.87344 0.000839622
0.719458 1.78657 0.000475686
0.324433 1.33835 2.35059e-06
0.182521 1.06818 0.000525402
0.56134 1.63908 0.000139091
0.488113 1.5587 6.01474e-05
0.734517 1.79908 0.000520112
0.301219 1.30082 1.13876e-06
0.0377929 0.539317 5.04728e-07
0.79719 1.84874 0.000722629
0.710365 1.77889 0.000450022
0.273493 1.2532 3.7936e-07
0.689701 1.76112 0.000394165
0.501397 1.57397 7.12506e-05
0.592945 1.67116 0.000187479
0.380245 1.42125 9.87804e-06
0.413028 1.46584 1.89318e-05
0.640902 1.71721 0.000279154
0.771272 1.82866 0.00063549
0.748739 1.81069 0.000563464
0.175366 1.05113 0.000608704
0.0510289 0.620157 5.75377e-06
0.481158 1.55058 5.48185e-05
0.565759 1.64365 0.000145232
0.18403 1.07172 0.000504485
0.314324 1.32226 1.81096e-06
0.162686 1.01969 0.000691404
0.423864 1.48 2.29045e-05
0.126052 0.918323 0.000520839
0.0752347 0.737357 6.52615e-05
0.295531 1.29132 8.89299e-07
0.125265 0.915939 0.000512761
0.362657 1.39614 6.66741e-06
0.44341 1.50486 3.15884e-05
0.70499 1.77431 0.000435337
0.844995 1.88417 0.000894747
0.377484 1.41736 9.33405e-06
0.297685 1.29493 1.00851e-06
0.468734 1.53585 4.61641e-05
0.0835657 0.771736 0.000111805
0.355418 1.38555 5.55328e-06
0.663414 1.73782 0.000329364
0.787596 1.84138 0.000689656
0.344436 1.36918 4.30823e-06
0.368131 1.40405 7.52004e-06
0.627985 1.7051 0.000252168
0.346928 1.37292 4.44738e-06
0.497405 1.56941 6.75952e-05
0.271373 1.24942 3.16806e-07
0.265257 1.2384 2.43121e-07
0.0939617 0.811553 0.000190872
0.313567 1.32103 1.71389e-06
0.681003 1.7535 0.000372367
0.336093 1.35648 3.4003e-06
0.796862 1.84849 0.000721375
0.687752 1.75942 0.000388832
0.334697 1.35434 3.25491e-06
0.0609479 0.671914 1.90344e-05
0.733376 1.79814 0.000516425
